customer id ,year,month,class name,skus viewed,skus added to cart,skus purchased,Revenue generated,year-month
999230,2016,11,Beds,14,1,0,0,11-2016
1002587,2016,11,Area Rugs,3,0,0,0,11-2016
1002587,2016,11,Curtains & Drapes,0,0,0,0,11-2016
1002757,2016,11,Area Rugs,1,0,0,0,11-2016
1002912,2016,11,Wall Art,2,0,0,0,11-2016
1008902,2016,11,Bedding Sets,1,0,0,0,11-2016
1008902,2016,11,TV Stands & Entertainment Centers,36,0,0,0,11-2016
1015036,2016,11,Beds,0,0,0,0,11-2016
1022080,2016,11,Bedding Sets,0,0,0,0,11-2016
1022556,2016,11,Area Rugs,2,0,0,0,11-2016
1022625,2016,11,Area Rugs,2,0,0,0,11-2016
1022625,2016,11,End Tables,2,0,0,0,11-2016
1028070,2016,11,Sheets And Sheet Sets,2,0,0,0,11-2016
1029961,2016,11,Area Rugs,2,0,0,0,11-2016
1030226,2016,11,Area Rugs,4,0,0,0,11-2016
1032847,2016,11,Bedding Sets,1,0,0,0,11-2016
1032847,2016,11,Curtains & Drapes,17,1,1,74,11-2016
1034502,2016,11,End Tables,7,0,0,0,11-2016
1048073,2016,11,Bar Stools,2,1,0,0,11-2016
1048073,2016,11,Beds,2,0,0,0,11-2016
1058111,2016,11,Accent Pillows,22,3,0,0,11-2016
1058111,2016,11,Bedding Sets,5,0,0,0,11-2016
1058111,2016,11,Beds,0,0,0,0,11-2016
1058111,2016,11,Sheets And Sheet Sets,0,0,0,0,11-2016
1058111,2016,11,Wall Art,0,0,0,0,11-2016
1059869,2016,11,Bar Stools,6,0,0,0,11-2016
1068232,2016,11,Curtains & Drapes,1,0,0,0,11-2016
1076044,2016,11,Area Rugs,1,0,0,0,11-2016
1102789,2016,11,TV Stands & Entertainment Centers,1,0,0,0,11-2016
1103453,2016,11,Area Rugs,2,0,0,0,11-2016
1119710,2016,11,Area Rugs,1,0,0,0,11-2016
1119710,2016,11,TV Stands & Entertainment Centers,63,0,0,0,11-2016
1128340,2016,11,Wall Art,1,0,0,0,11-2016
1128979,2016,11,Bedding Sets,5,5,4,124,11-2016
1128979,2016,11,Beds,2,0,0,0,11-2016
1128979,2016,11,Sheets And Sheet Sets,4,3,2,696,11-2016
1128979,2016,11,Wall Art,1,0,0,0,11-2016
1145322,2016,11,Wall Art,1,0,0,0,11-2016
1146314,2016,11,Area Rugs,3,0,0,0,11-2016
1147672,2016,11,Accent Pillows,0,0,0,0,11-2016
1147672,2016,11,Bedding Sets,26,1,1,65,11-2016
1150492,2016,11,Sheets And Sheet Sets,1,0,0,0,11-2016
1150936,2016,11,Bar Stools,1,0,0,0,11-2016
1151070,2016,11,Wall Art,1,0,0,0,11-2016
1155758,2016,11,Bedding Sets,4,0,0,0,11-2016
1155758,2016,11,Curtains & Drapes,2,0,0,0,11-2016
1164072,2016,11,End Tables,21,0,0,0,11-2016
1177980,2016,11,Area Rugs,0,0,0,0,11-2016
1177980,2016,11,TV Stands & Entertainment Centers,0,0,0,0,11-2016
1187280,2016,11,Beds,1,0,0,0,11-2016
1196726,2016,11,Beds,0,0,0,0,11-2016
1212022,2016,11,Bedding Sets,4,1,1,55,11-2016
1212022,2016,11,Sheets And Sheet Sets,1,1,0,0,11-2016
1212047,2016,11,Beds,4,0,0,0,11-2016
1214065,2016,11,Bedding Sets,1,0,0,0,11-2016
21,2016,12,Area Rugs,6,0,0,0,12-2016
21,2016,12,Bar Stools,44,0,0,0,12-2016
21,2016,12,Beds,3,1,0,0,12-2016
21,2016,12,End Tables,2,0,0,0,12-2016
21,2016,12,Sheets And Sheet Sets,2,0,0,0,12-2016
21,2016,12,Wall Art,2,0,0,0,12-2016
3302,2016,12,Accent Pillows,2,0,0,0,12-2016
3302,2016,12,Bedding Sets,1,0,0,0,12-2016
3302,2016,12,Beds,1,1,0,0,12-2016
3302,2016,12,End Tables,4,2,0,0,12-2016
3302,2016,12,Wall Art,4,0,0,0,12-2016
4246,2016,12,Accent Pillows,0,0,0,0,12-2016
4777,2016,12,End Tables,2,0,0,0,12-2016
4777,2016,12,TV Stands & Entertainment Centers,5,0,0,0,12-2016
7411,2016,12,Accent Pillows,1,0,0,0,12-2016
7411,2016,12,Bar Stools,2,0,0,0,12-2016
7411,2016,12,Beds,1,0,0,0,12-2016
8125,2016,12,Accent Pillows,2,0,0,0,12-2016
8125,2016,12,Area Rugs,13,0,0,0,12-2016
8125,2016,12,Bedding Sets,10,0,0,0,12-2016
8125,2016,12,Beds,5,0,0,0,12-2016
8125,2016,12,Curtains & Drapes,0,0,0,0,12-2016
8125,2016,12,End Tables,1,0,0,0,12-2016
8125,2016,12,Sheets And Sheet Sets,12,0,0,0,12-2016
8125,2016,12,TV Stands & Entertainment Centers,14,0,0,0,12-2016
8125,2016,12,Wall Art,2,0,0,0,12-2016
8471,2016,12,Area Rugs,4,0,0,0,12-2016
8471,2016,12,End Tables,0,0,0,0,12-2016
9279,2016,12,Accent Pillows,1,1,1,50,12-2016
9279,2016,12,Bedding Sets,2,1,1,49,12-2016
9279,2016,12,Curtains & Drapes,3,0,0,0,12-2016
9279,2016,12,Sheets And Sheet Sets,5,1,1,161,12-2016
9279,2016,12,TV Stands & Entertainment Centers,2,0,0,0,12-2016
15006,2016,12,Area Rugs,2,0,0,0,12-2016
15006,2016,12,Bedding Sets,3,0,0,0,12-2016
15006,2016,12,Beds,25,2,0,0,12-2016
15006,2016,12,Curtains & Drapes,3,0,0,0,12-2016
15006,2016,12,End Tables,4,0,0,0,12-2016
15006,2016,12,TV Stands & Entertainment Centers,2,0,0,0,12-2016
15006,2016,12,Wall Art,1,0,0,0,12-2016
15596,2016,12,Area Rugs,32,0,0,0,12-2016
18254,2016,12,Area Rugs,36,0,0,0,12-2016
19566,2016,12,Area Rugs,4,0,0,0,12-2016
27850,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
28636,2016,12,Bedding Sets,5,1,1,68,12-2016
29311,2016,12,Wall Art,2,2,0,0,12-2016
30129,2016,12,Wall Art,1,0,0,0,12-2016
31200,2016,12,Bedding Sets,0,0,0,0,12-2016
31313,2016,12,Bedding Sets,3,0,0,0,12-2016
31342,2016,12,Area Rugs,1,0,0,0,12-2016
31342,2016,12,Beds,1,0,0,0,12-2016
31342,2016,12,End Tables,5,0,0,0,12-2016
31342,2016,12,Wall Art,8,0,0,0,12-2016
32821,2016,12,Bedding Sets,1,0,0,0,12-2016
32821,2016,12,Beds,15,0,0,0,12-2016
36275,2016,12,Area Rugs,5,0,0,0,12-2016
37355,2016,12,Beds,1,0,0,0,12-2016
37355,2016,12,End Tables,1,0,0,0,12-2016
39610,2016,12,Area Rugs,1,0,0,0,12-2016
44172,2016,12,Accent Pillows,1,0,0,0,12-2016
45753,2016,12,Accent Pillows,1,0,0,0,12-2016
45753,2016,12,Area Rugs,14,0,0,0,12-2016
45753,2016,12,Bar Stools,1,0,0,0,12-2016
45753,2016,12,Bedding Sets,10,0,0,0,12-2016
45753,2016,12,Beds,0,0,0,0,12-2016
45753,2016,12,Curtains & Drapes,30,0,0,0,12-2016
45753,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
45778,2016,12,TV Stands & Entertainment Centers,14,0,0,0,12-2016
47762,2016,12,Bar Stools,2,0,0,0,12-2016
50850,2016,12,Area Rugs,3,0,0,0,12-2016
50850,2016,12,Bedding Sets,2,1,1,40,12-2016
50850,2016,12,Beds,3,1,1,342,12-2016
50850,2016,12,Sheets And Sheet Sets,2,2,1,56,12-2016
52995,2016,12,Wall Art,2,0,0,0,12-2016
54920,2016,12,End Tables,2,1,0,0,12-2016
57354,2016,12,Accent Pillows,0,0,0,0,12-2016
62014,2016,12,Accent Pillows,0,0,0,0,12-2016
63391,2016,12,Bedding Sets,0,0,0,0,12-2016
63892,2016,12,End Tables,6,1,0,0,12-2016
67151,2016,12,Bedding Sets,3,0,0,0,12-2016
67151,2016,12,Beds,1,0,0,0,12-2016
67151,2016,12,TV Stands & Entertainment Centers,0,0,0,0,12-2016
69342,2016,12,Bar Stools,32,0,0,0,12-2016
69663,2016,12,Area Rugs,0,0,0,0,12-2016
69984,2016,12,Sheets And Sheet Sets,5,0,0,0,12-2016
70501,2016,12,Area Rugs,13,0,0,0,12-2016
74044,2016,12,Beds,3,0,0,0,12-2016
76828,2016,12,Wall Art,1,0,0,0,12-2016
77300,2016,12,Wall Art,1,0,0,0,12-2016
77302,2016,12,Area Rugs,4,0,0,0,12-2016
77302,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
77549,2016,12,Accent Pillows,4,0,0,0,12-2016
78428,2016,12,Area Rugs,1,0,0,0,12-2016
78428,2016,12,Curtains & Drapes,1,0,0,0,12-2016
89364,2016,12,Area Rugs,1,0,0,0,12-2016
89364,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
90873,2016,12,Beds,1,0,0,0,12-2016
91740,2016,12,Accent Pillows,1,0,0,0,12-2016
91740,2016,12,Bedding Sets,1,0,0,0,12-2016
94166,2016,12,Accent Pillows,2,0,0,0,12-2016
94166,2016,12,Area Rugs,3,0,0,0,12-2016
94166,2016,12,Bedding Sets,1,0,0,0,12-2016
94166,2016,12,TV Stands & Entertainment Centers,2,0,0,0,12-2016
103542,2016,12,TV Stands & Entertainment Centers,2,0,0,0,12-2016
105309,2016,12,Accent Pillows,7,0,0,0,12-2016
105309,2016,12,Bedding Sets,7,0,0,0,12-2016
105918,2016,12,Area Rugs,1,0,0,0,12-2016
105918,2016,12,Wall Art,1,0,0,0,12-2016
113131,2016,12,Beds,1,0,0,0,12-2016
115667,2016,12,Beds,0,0,0,0,12-2016
115997,2016,12,Accent Pillows,25,0,0,0,12-2016
115997,2016,12,Area Rugs,4,0,0,0,12-2016
115997,2016,12,Bedding Sets,1,0,0,0,12-2016
115997,2016,12,End Tables,2,0,0,0,12-2016
115997,2016,12,Wall Art,7,0,0,0,12-2016
117890,2016,12,Wall Art,2,1,0,0,12-2016
119974,2016,12,Accent Pillows,12,0,0,0,12-2016
119974,2016,12,Area Rugs,62,1,0,0,12-2016
119974,2016,12,Beds,1,0,0,0,12-2016
120663,2016,12,Wall Art,1,0,0,0,12-2016
123979,2016,12,Bar Stools,0,0,0,0,12-2016
125310,2016,12,TV Stands & Entertainment Centers,0,0,0,0,12-2016
128554,2016,12,Curtains & Drapes,24,0,0,0,12-2016
130642,2016,12,Bar Stools,9,2,2,338,12-2016
134248,2016,12,Bedding Sets,2,0,0,0,12-2016
134248,2016,12,Beds,11,0,0,0,12-2016
137381,2016,12,Bedding Sets,17,0,0,0,12-2016
138779,2016,12,End Tables,0,0,0,0,12-2016
140639,2016,12,Bedding Sets,8,0,0,0,12-2016
140639,2016,12,Wall Art,1,0,0,0,12-2016
144428,2016,12,Area Rugs,0,0,0,0,12-2016
167019,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
170865,2016,12,Beds,4,0,0,0,12-2016
172624,2016,12,End Tables,13,0,0,0,12-2016
172624,2016,12,Wall Art,4,0,0,0,12-2016
174857,2016,12,Bar Stools,2,0,0,0,12-2016
178837,2016,12,Accent Pillows,4,0,0,0,12-2016
178837,2016,12,Area Rugs,24,1,1,195,12-2016
178837,2016,12,Bedding Sets,38,1,0,0,12-2016
178837,2016,12,Beds,7,0,0,0,12-2016
178837,2016,12,End Tables,1,0,0,0,12-2016
178837,2016,12,Sheets And Sheet Sets,2,1,0,0,12-2016
181987,2016,12,Bar Stools,14,1,0,0,12-2016
181987,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
189685,2016,12,Accent Pillows,1,0,0,0,12-2016
189685,2016,12,Area Rugs,48,6,0,0,12-2016
189685,2016,12,Bar Stools,10,0,0,0,12-2016
189685,2016,12,Bedding Sets,2,0,0,0,12-2016
189685,2016,12,Beds,3,0,0,0,12-2016
189685,2016,12,Curtains & Drapes,1,0,0,0,12-2016
189685,2016,12,Sheets And Sheet Sets,0,0,0,0,12-2016
189685,2016,12,TV Stands & Entertainment Centers,0,0,0,0,12-2016
199764,2016,12,Area Rugs,0,0,0,0,12-2016
199764,2016,12,Wall Art,1,0,0,0,12-2016
203757,2016,12,Bar Stools,0,0,0,0,12-2016
223205,2016,12,Area Rugs,4,0,0,0,12-2016
223205,2016,12,Beds,1,0,0,0,12-2016
226883,2016,12,Bar Stools,14,0,0,0,12-2016
239244,2016,12,Area Rugs,0,0,0,0,12-2016
239244,2016,12,Bedding Sets,0,0,0,0,12-2016
244803,2016,12,Area Rugs,1,0,0,0,12-2016
245175,2016,12,Area Rugs,2,0,0,0,12-2016
261900,2016,12,TV Stands & Entertainment Centers,9,0,0,0,12-2016
279227,2016,12,Area Rugs,7,0,0,0,12-2016
279227,2016,12,Wall Art,0,0,0,0,12-2016
281445,2016,12,Area Rugs,3,0,0,0,12-2016
281819,2016,12,Beds,4,0,0,0,12-2016
282611,2016,12,Wall Art,3,0,0,0,12-2016
298453,2016,12,Area Rugs,0,0,0,0,12-2016
299531,2016,12,Area Rugs,1,0,0,0,12-2016
313346,2016,12,Area Rugs,0,0,0,0,12-2016
313346,2016,12,Bar Stools,20,0,0,0,12-2016
313346,2016,12,Bedding Sets,1,0,0,0,12-2016
313346,2016,12,Beds,3,0,0,0,12-2016
314423,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
315341,2016,12,Bar Stools,0,0,0,0,12-2016
331566,2016,12,Bar Stools,0,0,0,0,12-2016
331566,2016,12,End Tables,18,0,0,0,12-2016
333284,2016,12,Bar Stools,2,0,0,0,12-2016
333284,2016,12,Bedding Sets,0,0,0,0,12-2016
336961,2016,12,Area Rugs,3,0,0,0,12-2016
336961,2016,12,Bedding Sets,0,0,0,0,12-2016
338260,2016,12,Beds,3,0,0,0,12-2016
338260,2016,12,Curtains & Drapes,7,0,0,0,12-2016
338260,2016,12,Sheets And Sheet Sets,1,0,0,0,12-2016
338260,2016,12,Wall Art,1,0,0,0,12-2016
342613,2016,12,Curtains & Drapes,2,0,0,0,12-2016
363271,2016,12,Beds,5,0,0,0,12-2016
363271,2016,12,TV Stands & Entertainment Centers,0,0,0,0,12-2016
363271,2016,12,Wall Art,2,0,0,0,12-2016
365268,2016,12,Area Rugs,0,0,0,0,12-2016
365808,2016,12,TV Stands & Entertainment Centers,0,0,0,0,12-2016
371541,2016,12,Accent Pillows,1,0,0,0,12-2016
371541,2016,12,Bedding Sets,5,0,0,0,12-2016
378952,2016,12,Area Rugs,1,0,0,0,12-2016
378952,2016,12,Beds,4,0,0,0,12-2016
382533,2016,12,End Tables,8,2,1,57,12-2016
385493,2016,12,Sheets And Sheet Sets,1,0,0,0,12-2016
387611,2016,12,Accent Pillows,8,0,0,0,12-2016
387611,2016,12,Area Rugs,193,7,0,0,12-2016
387611,2016,12,Bar Stools,78,0,0,0,12-2016
387611,2016,12,Bedding Sets,27,0,0,0,12-2016
387611,2016,12,Beds,110,1,0,0,12-2016
387611,2016,12,Curtains & Drapes,14,1,0,0,12-2016
387611,2016,12,End Tables,65,6,0,0,12-2016
387611,2016,12,TV Stands & Entertainment Centers,137,2,0,0,12-2016
387611,2016,12,Wall Art,50,0,0,0,12-2016
387633,2016,12,Bedding Sets,8,2,0,0,12-2016
389081,2016,12,Bar Stools,5,2,0,0,12-2016
390339,2016,12,Area Rugs,2,0,0,0,12-2016
390339,2016,12,Curtains & Drapes,5,1,1,162,12-2016
395792,2016,12,Wall Art,1,0,0,0,12-2016
399557,2016,12,Bar Stools,20,1,0,0,12-2016
399557,2016,12,Wall Art,1,0,0,0,12-2016
401599,2016,12,Bedding Sets,1,0,0,0,12-2016
401599,2016,12,Sheets And Sheet Sets,1,0,0,0,12-2016
411524,2016,12,End Tables,4,1,0,0,12-2016
418714,2016,12,Sheets And Sheet Sets,7,0,0,0,12-2016
425417,2016,12,Area Rugs,77,9,0,0,12-2016
425417,2016,12,Beds,1,0,0,0,12-2016
425417,2016,12,Curtains & Drapes,3,0,0,0,12-2016
425417,2016,12,Sheets And Sheet Sets,1,1,0,0,12-2016
438182,2016,12,Accent Pillows,0,0,0,0,12-2016
438182,2016,12,Sheets And Sheet Sets,1,1,1,205,12-2016
444007,2016,12,Area Rugs,51,4,4,1064,12-2016
444007,2016,12,Bedding Sets,1,0,0,0,12-2016
444007,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
444007,2016,12,Wall Art,1,0,0,0,12-2016
449967,2016,12,Area Rugs,1,0,0,0,12-2016
449967,2016,12,TV Stands & Entertainment Centers,3,0,0,0,12-2016
450353,2016,12,Area Rugs,0,0,0,0,12-2016
450580,2016,12,Area Rugs,1,0,0,0,12-2016
465765,2016,12,Beds,7,0,0,0,12-2016
465765,2016,12,Wall Art,2,0,0,0,12-2016
475041,2016,12,End Tables,2,0,0,0,12-2016
475351,2016,12,Area Rugs,19,0,0,0,12-2016
475351,2016,12,Wall Art,68,0,0,0,12-2016
476233,2016,12,Bar Stools,0,0,0,0,12-2016
476233,2016,12,Bedding Sets,0,0,0,0,12-2016
479547,2016,12,Accent Pillows,138,5,0,0,12-2016
479547,2016,12,Area Rugs,1191,50,0,0,12-2016
479547,2016,12,Bar Stools,127,10,0,0,12-2016
479547,2016,12,Bedding Sets,412,31,0,0,12-2016
479547,2016,12,Beds,845,46,0,0,12-2016
479547,2016,12,Curtains & Drapes,186,12,0,0,12-2016
479547,2016,12,End Tables,190,15,0,0,12-2016
479547,2016,12,Sheets And Sheet Sets,91,11,0,0,12-2016
479547,2016,12,TV Stands & Entertainment Centers,198,12,0,0,12-2016
479547,2016,12,Wall Art,455,37,0,0,12-2016
484838,2016,12,TV Stands & Entertainment Centers,2,0,0,0,12-2016
501239,2016,12,Accent Pillows,0,0,0,0,12-2016
514594,2016,12,Bedding Sets,12,0,0,0,12-2016
514594,2016,12,End Tables,13,2,1,167,12-2016
521789,2016,12,End Tables,2,0,0,0,12-2016
527077,2016,12,Curtains & Drapes,5,0,0,0,12-2016
527077,2016,12,End Tables,3,0,0,0,12-2016
527077,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
542065,2016,12,Curtains & Drapes,2,0,0,0,12-2016
546941,2016,12,Curtains & Drapes,1,0,0,0,12-2016
569119,2016,12,Area Rugs,1,0,0,0,12-2016
576527,2016,12,End Tables,4,0,0,0,12-2016
576527,2016,12,TV Stands & Entertainment Centers,5,0,0,0,12-2016
578611,2016,12,Beds,2,0,0,0,12-2016
584054,2016,12,Area Rugs,1,0,0,0,12-2016
584054,2016,12,Bedding Sets,1,0,0,0,12-2016
600344,2016,12,Bedding Sets,7,0,0,0,12-2016
600344,2016,12,Wall Art,2,0,0,0,12-2016
601153,2016,12,Wall Art,1,0,0,0,12-2016
610138,2016,12,Area Rugs,14,0,0,0,12-2016
611939,2016,12,Area Rugs,2,0,0,0,12-2016
611939,2016,12,Bedding Sets,1,0,0,0,12-2016
614517,2016,12,Bar Stools,1,1,0,0,12-2016
629052,2016,12,Beds,26,4,0,0,12-2016
629052,2016,12,End Tables,20,7,0,0,12-2016
629052,2016,12,TV Stands & Entertainment Centers,28,14,1,448,12-2016
645036,2016,12,Area Rugs,6,3,0,0,12-2016
645036,2016,12,Bar Stools,26,4,0,0,12-2016
645036,2016,12,End Tables,1,0,0,0,12-2016
645036,2016,12,Wall Art,1,0,0,0,12-2016
658570,2016,12,Wall Art,3,0,0,0,12-2016
671634,2016,12,Accent Pillows,15,3,0,0,12-2016
671634,2016,12,Area Rugs,4,0,0,0,12-2016
671634,2016,12,End Tables,3,0,0,0,12-2016
671634,2016,12,Wall Art,5,0,0,0,12-2016
677197,2016,12,Accent Pillows,1,1,1,36,12-2016
677197,2016,12,Area Rugs,2,1,1,248,12-2016
678036,2016,12,Bar Stools,33,2,0,0,12-2016
683182,2016,12,Bedding Sets,2,0,0,0,12-2016
698979,2016,12,Sheets And Sheet Sets,8,2,1,344,12-2016
706914,2016,12,Bedding Sets,2,0,0,0,12-2016
736326,2016,12,Accent Pillows,0,0,0,0,12-2016
750595,2016,12,Wall Art,5,0,0,0,12-2016
791687,2016,12,Area Rugs,17,0,0,0,12-2016
792385,2016,12,Area Rugs,6,0,0,0,12-2016
792385,2016,12,Bedding Sets,0,0,0,0,12-2016
792385,2016,12,Wall Art,4,1,0,0,12-2016
796854,2016,12,Accent Pillows,3,0,0,0,12-2016
796854,2016,12,Area Rugs,6,0,0,0,12-2016
796854,2016,12,Beds,6,0,0,0,12-2016
796854,2016,12,Wall Art,2,0,0,0,12-2016
822291,2016,12,Beds,2,0,0,0,12-2016
822291,2016,12,End Tables,1,0,0,0,12-2016
835821,2016,12,Area Rugs,4,0,0,0,12-2016
835821,2016,12,Sheets And Sheet Sets,3,0,0,0,12-2016
842344,2016,12,Bedding Sets,1,0,0,0,12-2016
862868,2016,12,Accent Pillows,5,3,0,0,12-2016
862868,2016,12,Area Rugs,0,0,0,0,12-2016
862868,2016,12,Bar Stools,2,0,0,0,12-2016
862868,2016,12,Wall Art,4,3,0,0,12-2016
871150,2016,12,Wall Art,23,1,1,103,12-2016
876251,2016,12,Beds,1,0,0,0,12-2016
877054,2016,12,Bedding Sets,0,0,0,0,12-2016
877054,2016,12,Sheets And Sheet Sets,1,0,0,0,12-2016
877054,2016,12,TV Stands & Entertainment Centers,3,0,0,0,12-2016
887451,2016,12,Bedding Sets,8,1,0,0,12-2016
890697,2016,12,Beds,1,0,0,0,12-2016
890697,2016,12,End Tables,4,0,0,0,12-2016
890697,2016,12,Wall Art,3,0,0,0,12-2016
891682,2016,12,Area Rugs,8,0,0,0,12-2016
891682,2016,12,Bedding Sets,2,0,0,0,12-2016
891682,2016,12,Beds,9,0,0,0,12-2016
891682,2016,12,Curtains & Drapes,9,0,0,0,12-2016
891682,2016,12,TV Stands & Entertainment Centers,5,0,0,0,12-2016
891682,2016,12,Wall Art,2,0,0,0,12-2016
907893,2016,12,Area Rugs,1,0,0,0,12-2016
907893,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
907893,2016,12,Wall Art,1,0,0,0,12-2016
915266,2016,12,TV Stands & Entertainment Centers,16,0,0,0,12-2016
924857,2016,12,Area Rugs,1,0,0,0,12-2016
924857,2016,12,Bedding Sets,1,0,0,0,12-2016
924915,2016,12,Accent Pillows,3,0,0,0,12-2016
924915,2016,12,Bedding Sets,2,0,0,0,12-2016
924915,2016,12,Beds,1,0,0,0,12-2016
924915,2016,12,Sheets And Sheet Sets,9,0,0,0,12-2016
925598,2016,12,Bedding Sets,1,0,0,0,12-2016
925598,2016,12,Beds,1,0,0,0,12-2016
925598,2016,12,End Tables,4,0,0,0,12-2016
946709,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
949294,2016,12,Wall Art,5,0,0,0,12-2016
954823,2016,12,Accent Pillows,3,0,0,0,12-2016
954823,2016,12,Area Rugs,4,0,0,0,12-2016
954823,2016,12,Bedding Sets,1,0,0,0,12-2016
954823,2016,12,Curtains & Drapes,2,0,0,0,12-2016
956648,2016,12,Accent Pillows,1,0,0,0,12-2016
956648,2016,12,Area Rugs,4,0,0,0,12-2016
963038,2016,12,Bedding Sets,9,0,0,0,12-2016
966009,2016,12,Curtains & Drapes,2,0,0,0,12-2016
977923,2016,12,TV Stands & Entertainment Centers,0,0,0,0,12-2016
999762,2016,12,Beds,1,0,0,0,12-2016
1002757,2016,12,Bar Stools,1,0,0,0,12-2016
1008902,2016,12,TV Stands & Entertainment Centers,8,0,0,0,12-2016
1008902,2016,12,Wall Art,3,0,0,0,12-2016
1029961,2016,12,Area Rugs,12,0,0,0,12-2016
1030226,2016,12,Bar Stools,2,1,0,0,12-2016
1030226,2016,12,Beds,10,1,0,0,12-2016
1030226,2016,12,End Tables,1,1,0,0,12-2016
1034502,2016,12,End Tables,2,0,0,0,12-2016
1034958,2016,12,Area Rugs,2,0,0,0,12-2016
1039978,2016,12,Wall Art,1,0,0,0,12-2016
1050290,2016,12,Bedding Sets,4,0,0,0,12-2016
1050677,2016,12,Bedding Sets,1,0,0,0,12-2016
1050677,2016,12,Beds,1,0,0,0,12-2016
1050677,2016,12,Sheets And Sheet Sets,0,0,0,0,12-2016
1058111,2016,12,Accent Pillows,1,0,0,0,12-2016
1058111,2016,12,Bedding Sets,7,0,0,0,12-2016
1059869,2016,12,Accent Pillows,0,0,0,0,12-2016
1059869,2016,12,Bar Stools,3,0,0,0,12-2016
1059869,2016,12,TV Stands & Entertainment Centers,2,0,0,0,12-2016
1059869,2016,12,Wall Art,2,0,0,0,12-2016
1066102,2016,12,Area Rugs,1,0,0,0,12-2016
1066102,2016,12,Beds,2,0,0,0,12-2016
1066102,2016,12,End Tables,0,0,0,0,12-2016
1067500,2016,12,Wall Art,4,0,0,0,12-2016
1068232,2016,12,Accent Pillows,2,0,0,0,12-2016
1068232,2016,12,Area Rugs,1,0,0,0,12-2016
1068232,2016,12,Beds,9,0,0,0,12-2016
1068232,2016,12,Wall Art,3,0,0,0,12-2016
1070029,2016,12,Area Rugs,1,0,0,0,12-2016
1070029,2016,12,Wall Art,6,0,0,0,12-2016
1074220,2016,12,Bedding Sets,1,0,0,0,12-2016
1088509,2016,12,Beds,1,0,0,0,12-2016
1104891,2016,12,Accent Pillows,3,2,0,0,12-2016
1119710,2016,12,TV Stands & Entertainment Centers,8,0,0,0,12-2016
1128069,2016,12,Area Rugs,0,0,0,0,12-2016
1129016,2016,12,Bedding Sets,1,0,0,0,12-2016
1129016,2016,12,Beds,8,0,0,0,12-2016
1129016,2016,12,TV Stands & Entertainment Centers,1,0,0,0,12-2016
1143647,2016,12,Curtains & Drapes,0,0,0,0,12-2016
1146314,2016,12,Beds,3,0,0,0,12-2016
1147319,2016,12,End Tables,1,0,0,0,12-2016
1147672,2016,12,Bedding Sets,1,0,0,0,12-2016
1150936,2016,12,Bar Stools,3,0,0,0,12-2016
1150936,2016,12,Bedding Sets,1,0,0,0,12-2016
1151501,2016,12,Area Rugs,7,0,0,0,12-2016
1155758,2016,12,Accent Pillows,2,0,0,0,12-2016
1155758,2016,12,Area Rugs,7,0,0,0,12-2016
1155758,2016,12,Bar Stools,0,0,0,0,12-2016
1155758,2016,12,Bedding Sets,9,0,0,0,12-2016
1155758,2016,12,Beds,1,0,0,0,12-2016
1155758,2016,12,Curtains & Drapes,11,0,0,0,12-2016
1155758,2016,12,End Tables,1,0,0,0,12-2016
1164072,2016,12,Area Rugs,0,0,0,0,12-2016
1164072,2016,12,End Tables,3,0,0,0,12-2016
1177980,2016,12,TV Stands & Entertainment Centers,4,1,1,794,12-2016
1187280,2016,12,Beds,2,0,0,0,12-2016
1192145,2016,12,Accent Pillows,0,0,0,0,12-2016
1200417,2016,12,Bedding Sets,1,0,0,0,12-2016
1212047,2016,12,Bedding Sets,3,0,0,0,12-2016
21,2017,1,Area Rugs,38,4,0,0,1-2017
21,2017,1,Bar Stools,72,0,0,0,1-2017
21,2017,1,Bedding Sets,2,1,0,0,1-2017
21,2017,1,Beds,7,1,0,0,1-2017
21,2017,1,Curtains & Drapes,1,0,0,0,1-2017
21,2017,1,End Tables,2,1,0,0,1-2017
21,2017,1,Sheets And Sheet Sets,1,0,0,0,1-2017
21,2017,1,TV Stands & Entertainment Centers,1,1,0,0,1-2017
21,2017,1,Wall Art,2,0,0,0,1-2017
546,2017,1,Area Rugs,1,0,0,0,1-2017
3302,2017,1,Area Rugs,1,0,0,0,1-2017
3302,2017,1,Sheets And Sheet Sets,1,0,0,0,1-2017
4777,2017,1,Accent Pillows,0,0,0,0,1-2017
4777,2017,1,End Tables,0,0,0,0,1-2017
4777,2017,1,TV Stands & Entertainment Centers,2,0,0,0,1-2017
7411,2017,1,Curtains & Drapes,2,0,0,0,1-2017
8125,2017,1,Area Rugs,7,0,0,0,1-2017
